***	PUNCT
們	NOUN
忽然	ADV
都	ADV
怕	VERB
了	PART
羞﹐	NOUN
伊們	PROPN
一	ADV
見	VERB
阿Ｑ	PROPN
走來	VERB
﹐便	PUNCT
個個	ADV
躲進	VERB
門裡	NOUN
去	VERB
。	PUNCT
甚而	ADV
至	ADP
於將	ADV
近	ADV
五十	NUM
歲	NUM
的	PART
鄒七	PROPN
嫂﹐	PUNCT
也	ADV
跟	ADV
著別	VERB
人亂	NOUN
鑽﹐	VERB
而且	ADV
將	X
十一	NUM
歲	NUM
的	PART
女兒	NOUN
都	ADV
叫	VERB
進去	VERB
了	PART
。	PUNCT
阿Ｑ	PROPN
很	ADV
以	VERB
為奇﹐	VERB
而且	ADV
想	VERB
﹕	PUNCT
“	PUNCT
這些	DET
東西	NOUN
忽然	ADV
都	ADV
學起	VERB
小姐	NOUN
模樣	NOUN
來	VERB
了	PART
。	PUNCT
這娼	DET
婦們	NOUN
……	PUNCT
”	PUNCT


　　	SPACE
但	ADV
他	PRON
更	ADV
覺	VERB
得	VERB
世上	NOUN
有些	ADV
古怪	VERB
﹐卻	ADV
是	VERB
許	NUM
多日	ADV
以後	PART
的	PART
事	NOUN
。	PUNCT
其一	NOUN
﹐	PUNCT
酒店	NOUN
不	ADV
肯	VERB
賒欠	VERB
了	PART
﹔其二	NOUN
﹐	PUNCT
管土	NOUN
谷祠	NOUN
的	PART
老	ADJ
頭子	NOUN
說些	VERB
廢話﹐	NOUN
似乎	ADV
叫	VERB
他	PRON
走﹔其三	NOUN
﹐	PUNCT
他	PRON
雖然	SCONJ
記	VERB
不	ADV
清	VERB
多少	NUM
日﹐	PUNCT
但	ADV
確乎	ADV
有	VERB
許	NUM
多日	NUM
﹐沒	VERB
有	VERB
一	NUM
個	NUM
人來	NOUN
叫	VERB
他	PRON
做	VERB
短工	NOUN
。	PUNCT
酒店	NOUN
不	ADV
賒﹐	PUNCT
熬著	VERB
也	ADV
罷	VERB
了	PART
﹔	PUNCT
老	ADJ
頭子	NOUN
催	VERB
他	PRON
走﹐	PUNCT
嚕囌	INTJ
一通	ADV
也	ADV
就	ADV
算了	VERB
﹔	PUNCT
只是	ADV
沒有	VERB
人	NOUN
來	VERB
叫	VERB
他	PRON
做	VERB
短工	NOUN
﹐卻	PUNCT
使	VERB
阿Ｑ肚子	PROPN
餓﹕	VERB
這委	PRON
實	ADV
是	VERB
一	NUM
件	NUM
非常	ADV
〈	PUNCT
媽媽	NOUN
的	PART
〉	PUNCT
的	PART
事情	NOUN
。	PUNCT



　　	SPACE
阿Ｑ忍	PROPN
不	ADV
下去	VERB
了	PART
﹐	PUNCT
他	PRON
只好	ADV
到	VERB
老	ADJ
主顧	NOUN
的	PART
家裡	NOUN
去	VERB
探問	VERB
﹐─	PUNCT
─但	PUNCT
獨	ADV
不	ADV
許	VERB
踏進	VERB
趙府	PROPN
的	PART
門檻	NOUN
﹐──	PUNCT
然而	ADV
情形	NOUN
也	ADV
異樣	VERB
﹕	PUNCT
一定	ADV
走出	VERB
一	NUM
個	NUM
男人	NOUN
來﹐	PUNCT
現	VERB
了	PART
十分	ADV
煩厭	VERB
的	PART
相貌	NOUN
﹐	PUNCT
像	ADP
回覆	VERB
乞丐	NOUN
一般	VERB
的	PART
搖手	VERB
道﹕	PUNCT


　　	SPACE
“	PUNCT
沒有	ADV
沒有	ADV
﹗	PUNCT
你	PRON
出去	VERB
﹗	PUNCT
”	PUNCT


　　	SPACE
阿Ｑ愈	PROPN
覺	VERB
得	VERB
稀奇	VERB
了	PART
。	PUNCT
他	PRON
想	VERB
﹐	PUNCT
這些	DET
人家	NOUN
向	ADV
來少	ADV
不	ADV
了	VERB
要	VERB
幫	VERB
忙﹐	NOUN
不至	ADV
於現	ADV
在	ADV
忽然	ADV
都	ADV
無事	VERB
﹐這	PRON
總該	ADV
有些	ADV
蹊蹺	NOUN
在	VERB
裡面	NOUN
了	PART
。	PUNCT
他	PRON
留心	VERB
打	VERB
聽﹐	PUNCT
才	ADV
知道	VERB
他們	PRON
有事	VERB
都	ADV
去	VERB
叫	VERB
小	ADJ
Ｄｏｎ〔	PUNCT
３４	NUM
〕	PUNCT
。	PUNCT
這	DET
小	ADJ
Ｄ﹐	PUNCT
是	VERB
一	NUM
個	NUM
窮	ADJ
小子	NOUN
﹐	PUNCT
又	ADV
瘦	VERB
又	ADV
乏﹐	PUNCT
在	ADP
阿Ｑ	PROPN
的	PART
眼睛	NOUN
裡﹐	PUNCT
位置	NOUN
是	VERB
在	VERB
王胡	PROPN
之下	PART
的	PART
﹐誰	PUNCT
料這	VERB
小子	NOUN
竟謀	VERB
了	PART
他	PRON
的	PART
飯碗	NOUN
去	VERB
。	PUNCT
所以	ADV
阿Ｑ這	PROPN
一	NUM
氣	NOUN
﹐	PUNCT
更	ADV
與	ADP
平常	NOUN
不同	VERB
﹐	PUNCT
當氣	ADV
憤憤	VERB
的	PART
走著	VERB
的	PART
時候	NOUN
﹐	PUNCT
忽然	ADV
將手	NOUN
一	ADV
揚	VERB
﹐	PUNCT
喝	VERB
道﹕	VERB
“	PUNCT
我	PRON
手執	NOUN
鋼	NOUN
鞭將	NOUN
你	PRON
打﹗	VERB
〔	PUNCT
３５	NUM
〕	PUNCT
……	PUNCT
”	PUNCT


　　	SPACE
幾天	NOUN
之後	PART
﹐	PUNCT
他	PRON
竟	ADV
在	ADP
錢府	PROPN
的	PART
照壁	NOUN
前	PART
遇見	VERB
了	PART
小	ADJ
Ｄ	PROPN
。	PUNCT
〈	PUNCT
仇人	NOUN
相見份	NOUN
外眼明	VERB
〉	PUNCT
﹐	PUNCT
阿Ｑ	PROPN
便迎	VERB
上去	VERB
﹐小	PUNCT
Ｄ	PROPN
也	ADV
站住	VERB
了	PART
。	PUNCT


　　	SPACE
“	PUNCT
畜生﹗	NOUN
”	PUNCT
阿Ｑ怒目而視	PROPN
的	PART
說﹐	VERB
嘴角	NOUN
上	PART
飛出	VERB
唾沫來	NOUN
。	PUNCT
“	PUNCT
我	PRON
是	VERB
蟲豸	NOUN
﹐好	PUNCT
麼﹖	PUNCT
……	PUNCT
”	PUNCT
小	ADJ
Ｄ說	PUNCT
。	PUNCT


　　	SPACE
這	DET
謙遜	NOUN
反使	VERB
阿Ｑ	PROPN
更加	ADV
憤怒	VERB
起	VERB
來﹐	PUNCT
但	ADV
他	PRON
手裡沒	NOUN
有	VERB
鋼鞭	NOUN
﹐於	PUNCT
是	VERB
祇	ADV
得	VERB
撲上	VERB
去	VERB
﹐	PUNCT
伸手	VERB
去	PART
拔	VERB
小	ADJ
Ｄ	PROPN
的	PART
辮子	NOUN
。	PUNCT
小	ADJ
Ｄ	PROPN
一手	ADV
護住	VERB
了	PART
自己	PRON
的	PART
辮根	NOUN
﹐一手	ADV
也	ADV
來拔阿Ｑ	VERB
的	PART
辮子	NOUN
﹐阿Ｑ便	PROPN
也	ADV
將	X
空著	VERB
的	PART
一	NUM
隻	NUM
手護	VERB
住	VERB
了	PART
自己	PRON
的	PART
辮根	NOUN
。	PUNCT
從	ADP
先前	NOUN
的	PART
阿Ｑ	NOUN
看來	VERB
﹐	PUNCT
小	ADJ
Ｄ	PROPN
本來	ADV
是	VERB
不足	VERB
齒數	NOUN
的	PART
﹐但	PUNCT
他	PRON
近	ADV
來挨	VERB
了	PART
餓﹐	PUNCT
又	ADV
瘦	VERB
又	ADV
乏	VERB
已	ADV
經	ADV
不	ADV
下	VERB
於	ADP
小	ADJ
Ｄ﹐	PUNCT
所以	ADV
便成	VERB
了	PART
勢均力敵	VERB
的	PART
現象	NOUN
﹐四	NUM
隻手	NOUN
拔著	VERB
兩顆	NUM
頭﹐	PUNCT
都	ADV
彎	VERB
了	PART
腰﹐	PUNCT
在	ADP
錢家	NOUN
粉牆	NOUN
上映	PART
出	VERB
一	NUM
個	NUM
藍色	ADJ
的	PART
虹形	NOUN
﹐	PUNCT
至	VERB
於半	ADV
點鐘	VERB
之	PART
久	NOUN
了	PART
。	PUNCT


　　	SPACE
“	PUNCT
好	VERB
了	PART
﹐	PUNCT
好	VERB
了	PART
﹗	PUNCT
”	PUNCT
看	VERB
的	PART
人	NOUN
們	PRON
說﹐	PUNCT
大約	NOUN
是	VERB
解勸	VERB
的	PART
。	PUNCT


　　	SPACE
“	PUNCT
好﹐	VERB
好﹗	VERB
”	PUNCT
看	VERB
的	PART
人	NOUN
們說	NOUN
﹐	PUNCT
不	ADV
知道	VERB
是	VERB
解勸﹐	NOUN
是	VERB
頌揚	VERB
﹐還	CCONJ
是	CCONJ
煽動	NOUN
。	PUNCT


　　	SPACE
然而	ADV
他們	PRON
都	ADV
不	ADV
聽	VERB
。	PUNCT
阿Ｑ進三	NOUN
步	NOUN
﹐	PUNCT
小	ADJ
Ｄ	PROPN
便	ADV
退	VERB
三	NUM
步	NUM
﹐	PUNCT
都	ADV
站	VERB
著﹔	PART
小	ADJ
Ｄ	PROPN
進	VERB
三	NUM
步	NUM
﹐	PUNCT
阿Ｑ便退	PROPN
三	NUM
步	NUM
﹐	PUNCT
又	ADV
都	ADV
站	VERB
。	PUNCT
大約	NOUN
半點	NUM
鐘﹐	NOUN
──	PUNCT
未	ADV
莊少	VERB
有	VERB
自鳴	NOUN
鐘﹐	NOUN
所以	ADV
很	ADV
難	ADV
說﹐	VERB
或者	CCONJ
二十	NUM
分﹐	PUNCT
──	PUNCT
他	PRON
們	PRON
的	PART
頭髮	NOUN
裡便	NOUN
都	ADV
冒煙	VERB
﹐額	NOUN
上便	PART
都	ADV
流汗	VERB
﹐	PUNCT
阿Ｑ	PROPN
的	PART
手	NOUN
放鬆	VERB
了	PART
﹐	PUNCT
在	ADP
同一	DET
瞬	NOUN
間﹐	PART
小	ADJ
Ｄ	PROPN
的	PART
手	NOUN
也	ADV
正	ADV
放鬆	VERB
了	PART
﹐同	PUNCT
時直	NOUN
起	VERB
﹐同	PUNCT
時退	NOUN
開﹐	PUNCT
都	ADV
擠出	VERB
人叢	NOUN
去	VERB
。	PUNCT


　　	SPACE
“	PUNCT
記著	VERB
罷﹐	PUNCT
媽媽	NOUN
的	PART
……	PUNCT
”	PUNCT
阿Ｑ回	PROPN
過頭	VERB
去	PART
說	VERB
。	PUNCT


　　	SPACE
“	PUNCT
媽媽	NOUN
的	PART
﹐記	VERB
著罷	VERB
……	PUNCT
”	PUNCT
﹐小	PUNCT
Ｄ	PROPN
也	ADV
回過	VERB
頭	NOUN
來說	VERB
。	PUNCT


　　	SPACE
這	DET
一	NUM
場	NUM
〈	PUNCT
龍虎鬥	NOUN
〉	PUNCT
似乎	ADV
並	ADV
無勝	ADV
敗﹐	VERB
也	ADV
不	ADV
知道	VERB
看	VERB
的	PART
人	NOUN
可	VERB
滿足	VERB
﹐	PUNCT
都	ADV
沒有	ADV
發什	VERB
麼議	PRON
論﹐	PUNCT
而	ADV
阿Ｑ卻	PROPN
仍然	ADV
沒有	VERB
人	NOUN
來	VERB
叫	VERB
他	PRON
做	VERB
短工	NOUN
。	PUNCT


　　	SPACE
有	VERB
一日	ADV
很	ADV
溫	VERB
和	VERB
﹐微風	ADV
拂拂	VERB
的	PART
頗	ADV
有些	ADV
夏意	NOUN
了	PART
﹐阿	PROPN
Ｑ	PROPN
卻覺	ADV
得	PART
寒冷	VERB
起	VERB
來﹐	PUNCT
但	ADV
這還	PRON
可擔	VERB
當﹐	VERB
第一	NUM
倒是	ADV
肚子	NOUN
餓	VERB
。	PUNCT
棉被	NOUN
﹐	PUNCT
氈帽	NOUN
﹐布	ADJ
衫﹐	NOUN
早已	ADV
沒有	VERB
了	PART
﹐	PUNCT
其次	ADV
就	ADV
賣	VERB
了	PART
棉襖	NOUN
﹔現	PUNCT
在	NOUN
有	VERB
褲子	NOUN
﹐卻	PUNCT
萬不可脫	VERB
的	PART
﹔有	VERB
破夾	NOUN
襖﹐	NOUN
又	ADV
除了	ADP
送人	VERB
做	VERB
鞋底	NOUN
之外	PART
﹐決	VERB
定賣	VERB
不	ADV
出錢	VERB
。	PUNCT
他	PRON
早	ADV
想	VERB
在	ADP
路上	NOUN
拾	VERB
得	VERB
一	NUM
注	NUM
錢﹐	PUNCT
但	ADV
至今	ADV
還沒	ADV
有	VERB
見﹔	VERB
他	PRON
想	VERB
在	ADP
自己	PRON
的	PART
破屋	NOUN
裡	PART
忽然	ADV
尋到	VERB
一	NUM
注	NUM
錢﹐	NOUN
慌張	VERB
的	PART
四	ADV
顧	NOUN
﹐但	PUNCT
屋內	NOUN
是	VERB
空虛	VERB
而且	CCONJ
瞭然	VERB
。	PUNCT
於是	ADV
他	PRON
決計	VERB
出門	VERB
求食	VERB
去	VERB
了	PART
。	PUNCT


　　	SPACE
他	PRON
在	ADP
路上	NOUN
走著	VERB
要	VERB
〈	PUNCT
求食	VERB
〉	PUNCT
﹐	PUNCT
看	VERB
見	VERB
熟識	VERB
的	PART
酒店	NOUN
﹐	PUNCT
看	VERB
見	VERB
熟識	VERB
的	PART
饅頭	NOUN
﹐但	PUNCT
他	PRON
都	ADV
走過	VERB
了	PART
﹐	PUNCT
不但	ADV
沒有	ADV
暫	ADV
停﹐	PUNCT
而且	ADV
並	ADV
不	ADV
想要	VERB
。	PUNCT
他	PRON
所	PART
求	VERB
的	PART
不是	PART
這類	DET
東西	NOUN
了	PART
﹔	PUNCT
他	PRON
求	VERB
的	PART
是	VERB
什麼	DET
東西	NOUN
﹐	PUNCT
他	PRON
自己	PRON
不	ADV
知道	VERB
。	PUNCT


　　	SPACE
未	ADV
莊本	NOUN
不是	ADV
大村	PROPN
鎮﹐	NOUN
不	ADV
多	ADV
時便	ADV
走盡	VERB
了	PART
。	PUNCT
村外	NOUN
多	ADV
是	VERB
水田﹐	NOUN
滿眼	ADV
是	VERB
新秧	VERB
的	PART
嫩綠	NOUN
﹐	PUNCT
夾著	VERB
幾個	ADV
圓形	ADJ
的	PART
活動	ADJ
的	PART
黑點	NOUN
﹐便	ADV
是	VERB
耕田	VERB
的	PART
農夫	NOUN
。	PUNCT
阿Ｑ並	PROPN
不	ADV
賞	VERB
鑒這	VERB
田家	NOUN
樂﹐卻	NOUN
只是	ADV
走﹐	VERB
因為	ADP
他	PRON
直覺	VERB
的	PART
知道	VERB
這與	PRON
他	PRON
的	PART
〈	PUNCT
求食	VERB
〉	PUNCT
之	PART
道	NOUN
是	VERB
很	ADV
遼遠	VERB
的	PART
。	PUNCT
但	ADV
他	PRON
終於	ADV
走到	VERB
靜修庵	PROPN
的	PART
牆外	NOUN
了	PART
。	PUNCT


　　	SPACE
庵週圍	PROPN
也	ADV
是	VERB
水田﹐	NOUN
粉牆	NOUN
突出	VERB
在	ADP
新綠	NOUN
裡﹐	PART
後面	NOUN
的	PART
低土	NOUN
牆裡	NOUN
是	VERB
菜園	NOUN
。	PUNCT
阿Ｑ	PROPN
遲疑	VERB
了	PART
一	ADV
會	NUM
﹐	PUNCT
四面	ADV
一	ADV
看	VERB
﹐	PUNCT
並沒	ADV
有人	VERB
。	PUNCT
他	PRON
便	ADV
爬	VERB
上這	VERB
矮牆	NOUN
去	VERB
﹐扯	PUNCT
著何	PART
首烏	NOUN
藤﹐	PUNCT
但	ADV
泥土	NOUN
仍然	ADV
簌簌	VERB
的	PART
掉﹐阿Ｑ	PROPN
的	PART
腳	NOUN
也	ADV
索索	VERB
的	PART
抖﹔	VERB
終於	ADV
攀著	VERB
桑樹	NOUN
枝﹐	PUNCT
跳到	VERB
裡面	NOUN
了	PART
。	PUNCT
裡面	NOUN
真是	ADV
鬱鬱	VERB
蔥蔥	NOUN
﹐但	ADV
似乎	ADV
並沒	ADV
有	VERB
黃酒饅	NOUN
頭﹐	NOUN
以及	CCONJ
此外	ADV
可	VERB
吃	VERB
的	PART
之	PART
類	NOUN
。	PUNCT
靠	VERB
西牆	NOUN
是	VERB
竹叢﹐	NOUN
下面	NOUN
許多	NUM
筍﹐	NOUN
只	ADV
可惜	ADV
都	ADV
是	VERB
並	ADV
未	ADV
煮	VERB
熟	VERB
的	PART
﹐還	ADV
有	VERB
油菜	NOUN
早經	ADV
結子	VERB
﹐芥菜	NOUN
已	ADV
將開	ADV
花﹐	PUNCT
小白菜	NOUN
也	ADV
很	ADV
老	VERB
了	PART
。	PUNCT


　　	SPACE
阿Ｑ彷	PROPN
彿文	PROPN
童落	NOUN
第似	NUM
的	PART
覺	VERB
得	VERB
很	ADV
冤屈	VERB
﹐	PUNCT
他	PRON
慢慢	ADV
走近	VERB
園門	NOUN
去	VERB
﹐忽	PUNCT
而	ADV
非常	ADV
驚喜	VERB
了	PART
﹐這	PUNCT
分明	ADV
是	VERB
一	NUM
畦	NUM
老	ADJ
蘿蔔	NOUN
。	PUNCT
他	PRON
於是	ADV
蹲下	VERB
便	ADV
拔﹐	VERB
而	ADV
門口	NOUN
突然	ADV
伸出	VERB
一	NUM
個	NUM
很	ADV
圓	VERB
的	PART
頭來	NOUN
﹐	PUNCT
又	ADV
即縮	ADV
回去	VERB
了	PART
﹐這	PUNCT
分明	ADV
是	VERB
小	ADJ
尼姑	NOUN
。	PUNCT
小	ADJ
尼姑	NOUN
之流	NOUN
是	VERB
阿Ｑ本	PROPN
來視	VERB
若	VERB
草芥	NOUN
的	PART
﹐但	PUNCT
世事	NOUN
須〈	VERB
退一步	ADV
想	VERB
〉	PUNCT
﹐	PUNCT
所以	ADV
他	PRON
便趕	ADV
緊拔	VERB
起	VERB
四	NUM
個	NUM
蘿蔔	NOUN
﹐擰	PUNCT
下	VERB
青葉	NOUN
﹐兜	PUNCT
在	ADP
大襟裡	NOUN
。	PUNCT
然而	ADV
老尼姑	NOUN
已	ADV
經出	VERB
來	VERB
了	PART
。	PUNCT


　　	SPACE
“	PUNCT
阿彌	NOUN
陀佛	NOUN
﹐阿	NOUN
Ｑ﹐	PUNCT
你	PRON
怎麼	ADV
跳進	VERB
園裡來	NOUN
偷蘿	VERB
蔔﹗	PUNCT
……	PUNCT
阿呀﹐	PROPN
罪過	NOUN
呵﹐	PUNCT
阿唷﹐	NOUN
阿彌陀	NOUN
佛﹗	NOUN
……	PUNCT
”	PUNCT



　　	SPACE
“	PUNCT
我	PRON
什麼	DET
時候	ADV
跳進	VERB
你	PRON
的	PART
園裡來	NOUN
偷蘿	VERB
蔔﹖	PUNCT
”	PUNCT
阿Ｑ且	PROPN
看且	VERB
走	VERB
的	PART
說	VERB
。	PUNCT


　　	SPACE
“	PUNCT
現	NOUN
在	NOUN
……	PUNCT
這	PRON
不是	VERB
﹖	PUNCT
”	PUNCT
老尼姑	NOUN
指著	VERB
他	PRON
的	PART
衣兜	NOUN
。	PUNCT


　　	SPACE
“	PUNCT
這	PRON
是	VERB
你	PRON
的	PART
﹖	PUNCT
你	PRON
能	VERB
叫	VERB
得	PART
他	PRON
答應	VERB
你	PRON
麼﹖	PUNCT
你	PRON
……	PUNCT
”	PUNCT


　　	SPACE
阿Ｑ沒	PROPN
有	ADV
說	VERB
完話	VERB
﹐拔	PUNCT
步便	NOUN
跑﹔	VERB
追來	VERB
的	PART
是	VERB
一	NUM
匹	NUM
很	ADV
肥大	VERB
的	PART
黑狗	NOUN
。	PUNCT
這本	ADV
來	VERB
在	VERB
前門	NOUN
的	PART
﹐	PUNCT
不知	VERB
怎	VERB
的	PART
到	ADP
後園	NOUN
來	VERB
了	PART
。	PUNCT
黑狗哼	NOUN
而且	ADV
追﹐	VERB
已	ADV
經	ADV
要	VERB
咬著	VERB
阿Ｑ	PROPN
的	PART
腿	NOUN
﹐幸	ADV
而	ADV
從衣	ADV
兜裡	NOUN
落下	VERB
一	NUM
個	NUM
蘿蔔	NOUN
來﹐	VERB
那	DET
狗	NOUN
給	VERB
一	ADV
嚇	VERB
﹐略	PUNCT
略	ADV
一	ADV
停﹐	VERB
阿Ｑ	PROPN
已	ADV
經爬	ADV
上桑	VERB
樹﹐	NOUN
跨到	VERB
土牆	NOUN
﹐連人	NOUN
和	CCONJ
蘿蔔	NOUN
都	ADV
滾	VERB
出牆	VERB
外面	NOUN
了	PART
。	PUNCT
只	ADV
剩著	VERB
黑狗還	NOUN
在	ADP
對著	NOUN
桑樹	VERB
嗥﹐	PUNCT
老	ADJ
尼姑	NOUN
念佛	VERB
。	PUNCT


　　	SPACE
阿Ｑ怕尼姑	PROPN
又	ADV
放出	VERB
黑狗來	NOUN
﹐拾	PUNCT
起蘿	VERB
蔔便	NOUN
走﹐	PUNCT
沿路	ADV
又	ADV
檢	VERB
了	PART
幾塊	NUM
小石	NOUN
頭﹐	PUNCT
但	ADV
黑狗	NOUN
卻並	ADV
不	ADV
再	ADV
出現	VERB
。	PUNCT
阿Ｑ於	PROPN
是	VERB
拋	VERB
了	PART
石塊	NOUN
﹐	PUNCT
一面	ADV
走	VERB
一面	ADV
吃﹐	PUNCT
而且	ADV
想	VERB
道﹐	PUNCT
這裡	PRON
也	ADV
沒有	VERB
什麼	DET
東西	NOUN
尋﹐	PUNCT
不如	ADV
進城	VERB
去	VERB
……	PUNCT


　　	SPACE
待	ADP
三	NUM
個	NUM
蘿蔔	NOUN
吃	VERB
完	VERB
時﹐	PART
他	PRON
已	ADV
經	ADV
打定	VERB
了	PART
進城	VERB
的	PART
主意	NOUN
了	PART
。	PUNCT



	SPACE
第六	NUM
章	NOUN
　	SPACE
從	ADP
中	PROPN
興到	VERB
末路	PROPN


　　	SPACE
在	ADP
未莊	PROPN
再	ADV
看	VERB
見阿	VERB
Ｑ	PROPN
出現	VERB
的	PART
時候	NOUN
﹐	PUNCT
是	VERB
剛過	VERB
了	PART
這年	NOUN
的	PART
中秋	NOUN
。	PUNCT
人們	NOUN
都	ADV
驚異	VERB
﹐說	VERB
是	VERB
阿Ｑ	PROPN
回來	VERB
了	PART
﹐於	PUNCT
是	ADV
又	ADV
回上	VERB
去	VERB
想	VERB
道﹐	PUNCT
他	PRON
先前	ADV
那	PRON
裡	PRON
去	VERB
了	PART
呢	PART
﹖阿	PROPN
Ｑ	PROPN
前	DET
幾回	NOUN
的	PART
上	VERB
城﹐	NOUN
大	ADV
抵早	ADV
就	ADV
興高	VERB
采烈	VERB
的	PART
對人	NOUN
說﹐	VERB
但	ADV
這	DET
一	NUM
次	NUM
卻並	VERB
不	ADV
﹐	PUNCT
所以	ADV
也	ADV
沒有	VERB
一	NUM
個	NUM
人	NOUN
留心	VERB
到	VERB
。	PUNCT
他	PRON
或者	ADV
也	ADV
曾	ADV
告訴	VERB
過管	VERB
土谷祠	PROPN
的	PART
老	ADJ
頭子	NOUN
﹐然	PUNCT
而	ADV
未	ADV
莊	VERB
老	ADJ
例﹐	NOUN
只有	ADV
趙太	PROPN
爺錢	NOUN
太爺	NOUN
和	CCONJ
秀才	NOUN
大爺	VERB
上城	VERB
才	ADV
算	VERB
一	NUM
件	NUM
事	NOUN
。	PUNCT
假洋	SCONJ
鬼子	NOUN
尚且	ADV
不足	VERB
數﹐	PUNCT
何況	ADV
是	VERB
阿Ｑ﹕	NOUN
因此	ADV
老	ADJ
頭子	NOUN
也	ADV
就	ADV
不	ADV
替	ADP
他	PRON
宣傳	VERB
﹐而未莊	ADV
的	PART
社會	NOUN
上	PART
也	ADV
就	ADV
無從	ADV
知道	VERB
了	PART
。	PUNCT


　　	SPACE
但	ADV
阿Ｑ這回	PROPN
的	PART
回來	NOUN
﹐卻與	ADV
先前	NOUN
大	ADV
不同	VERB
﹐	PUNCT
確乎	ADV
很	ADV
值得	VERB
驚異	NOUN
。	PUNCT
天色	NOUN
將	ADV
黑﹐	PUNCT
他	PRON
睡眼	NOUN
矇矓	VERB
的	PART
在	ADP
酒店	NOUN
門前	NOUN
出現	VERB
了	PART
﹐	PUNCT
他	PRON
走近	VERB
櫃檯	NOUN
﹐從	PUNCT
腰間	NOUN
伸出	VERB
手來	NOUN
﹐滿	PUNCT
把	NUM
是	VERB
銀	NOUN
的	PART
和銅	ADJ
的	PART
﹐	PUNCT
在	ADP
櫃上	NOUN
一	ADV
扔	VERB
說	VERB
：	PUNCT
“	PUNCT
現	ADJ
錢﹗	NOUN
打酒	VERB
來﹗	PUNCT
”	PUNCT
穿	VERB
的	PART
是	VERB
新	ADJ
夾襖	NOUN
﹐看	PUNCT
去	VERB
腰間	NOUN
還掛	VERB
著	PART
一	NUM
個	NUM
大搭	NOUN
連﹐	PUNCT
沉鈿	VERB
鈿	X
的	PART
將褲	NOUN
帶墜	VERB
成	VERB
了	PART
很	ADV
彎	VERB
很	ADV
彎	VERB
的	PART
弧線	NOUN
。	PUNCT
未	ADV
莊	NOUN
老	ADJ
例﹐	NOUN
看	VERB
見略	VERB
有些	ADV
醒目	VERB
的	PART
人物	NOUN
﹐	PUNCT
是	VERB
與其慢	VERB
也	ADV
寧敬	VERB
的	PART
﹐現	PUNCT
在	NOUN
雖然明	SCONJ
知道	VERB
是	VERB
阿Ｑ﹐	NOUN
但	ADV
因為	ADV
和	ADP
破夾襖	VERB
的	PART
阿Ｑ	NOUN
有些	ADV
兩樣	VERB
了	PART
﹐古	PUNCT
人云	NOUN
：	PUNCT
“	PUNCT
士別	PROPN
三日	NOUN
便	ADV
當	VERB
刮目相待	VERB
”	PUNCT
〔	PUNCT
３６	NUM
〕﹐	PUNCT
所以	ADV
堂倌	NOUN
﹐掌	PUNCT
櫃﹐	NOUN
酒客	NOUN
﹐路人	NOUN
﹐便	ADV
自然	ADV
顯出	VERB
一	NUM
種疑	VERB
而且	ADV
敬	VERB
的	PART
形態來	NOUN
。	PUNCT
掌櫃	NOUN
既	ADV
先	VERB
之	VERB
以	ADP
點頭	VERB
﹐	PUNCT
又	ADV
繼	VERB
之	PRON
以	ADP
談話	VERB
﹕	PUNCT
“	PUNCT
阿Ｑ﹐	NOUN
你	PRON
回來	VERB
了	PART
﹗	PUNCT
”	PUNCT


　　	SPACE
“	PUNCT
回來	VERB
了	PART
。	PUNCT
”	PUNCT


　　	SPACE
“	PUNCT
發財	VERB
發	VERB
財﹐	PUNCT
你	PRON
是	VERB
──	PUNCT
在	ADP
……	PROPN
”	NOUN


　　	SPACE
“	PUNCT
上城	VERB
去	VERB
了	PART
﹗	PUNCT
”	PUNCT


　　	SPACE
這	DET
一	NUM
件	NUM
新	NOUN
聞﹐	NOUN
第二	NUM
天	NUM
便	ADV
傳遍	VERB
了	PART
全	DET
未	ADV
莊	NOUN
。	PUNCT
人人	PRON
都	ADV
願意	VERB
知道	VERB
現錢	NOUN
和	CCONJ
新	ADV
夾襖	VERB
的	PART
阿Ｑ	PROPN
的	PART
中興史	NOUN
﹐	PUNCT
所以	ADV
在	ADP
酒店	NOUN
裡﹐	PUNCT
茶館	NOUN
裡﹐	PUNCT
廟檐	NOUN
下	PART
﹐便	ADV
漸漸	ADV
的	PART
探聽	VERB
出來	VERB
了	PART
。	PUNCT
這結	DET
果﹐	PUNCT
是	VERB
阿Ｑ得	PROPN
了	PART
新	ADJ
敬畏	NOUN
。	PUNCT


　　	SPACE
據阿	ADP
Ｑ	PROPN
說﹐	VERB
他	PRON
是	VERB
在	ADP
舉人	NOUN
老爺	NOUN
家裡	NOUN
幫忙	VERB
。	PUNCT
這	DET
一	NUM
節	NUM
﹐聽	VERB
的	PART
人	NOUN
都	ADV
肅然	VERB
了	PART
。	PUNCT
這	DET
老爺	NOUN
本	ADV
姓	VERB
白﹐	PROPN
但	ADV
因	ADP
為合	ADP
城裡	NOUN
只有	VERB
他	PRON
一	NUM
個	NUM
舉人	NOUN
﹐	PUNCT
所以	ADV
不必	ADV
再	ADV
冠	VERB
姓	NOUN
﹐說	PUNCT
起舉	VERB
人來	NOUN
就是	VERB
他	PRON
。	PUNCT
這	PRON
也	ADV
不	ADV
獨	ADV
